,CS_PropertyID,cluster,size,empl_gr,Rent_x_x,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,Rent_y,Rent_x_y
2004,468241,547,4400,2.38,54.0,100.0,1,55,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3,1000-2000,<1000,29.557522168735677,28.682853705486117
2005,249400,547,104465,2.38,57.2,99.21,6,43,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,45.3,1000-2000,<1000,29.557522168735677,28.682853705486117
2006,248929,550,224640,2.38,25.8,100.0,20,35,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2007,42205,550,65186,2.38,27.11,95.48,12,43,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2008,248923,550,90000,2.38,28.29,95.55,11,55,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2009,27422,550,66070,2.38,28.8,100.0,5,22,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2010,248933,550,40880,2.38,30.6,91.4,5,56,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2011,248921,550,150246,2.38,31.17,88.95,17,44,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2012,249317,550,25571,2.38,35.7,100.0,3,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2013,249316,550,36099,2.38,40.08,94.81,3,27,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,30.6,1000-2000,<1000,29.557522168735677,28.682853705486117
2014,247758,551,61620,2.38,29.4,98.7,6,45,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,43.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2015,603236,551,3900,2.38,36.0,100.0,2,51,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,43.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2016,248057,551,52268,2.38,43.71,91.86,3,23,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,43.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2017,248548,553,56872,2.38,34.2,100.0,11,44,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2018,249504,553,18151,2.38,41.4,66.94,3,56,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2019,249521,553,42000,2.38,47.4,95.24,2,65,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2020,249520,553,54758,2.38,51.0,90.0,8,45,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2021,251691,553,15000,2.38,51.0,86.67,3,52,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2022,249519,553,107664,2.38,51.75,97.35,12,34,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2023,249525,553,143000,2.38,52.2,95.02,10,42,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2024,249493,553,261932,2.38,54.0,100.0,5,72,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2025,249522,553,167200,2.38,54.0,100.0,5,49,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2026,249523,553,43408,2.38,54.72,81.77,5,48,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2027,708660,553,56792,2.38,55.35,97.09,4,49,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2028,247137,553,68000,2.38,57.6,100.0,3,16,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2029,247051,553,84000,2.38,75.0,91.6,3,21,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2030,248525,553,103570,2.38,78.0,95.16,10,37,1,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2031,253281,553,20520,2.38,91.32,100.0,2,35,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2032,249509,553,42115,2.38,99.36,84.99,3,26,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2033,251984,553,76451,2.38,144.0,97.38,3,17,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,54.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2034,251040,555,15000,2.38,26.4,68.33,2,86,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2035,250491,555,14573,2.38,47.4,38.44,3,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2036,679445,556,775541,2.38,60.0,85.01,12,0,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,60.82,1000-2000,<1000,29.557522168735677,28.682853705486117
2037,249812,557,10000,2.38,31.8,0.0,2,34,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2038,253688,557,10000,2.38,31.8,76.45,2,45,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2039,249821,557,12644,2.38,33.0,100.0,2,31,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2040,83684,557,79490,2.38,53.33,97.58,11,29,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2041,253345,558,60000,2.38,34.06,96.67,2,41,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.7,1000-2000,<1000,29.557522168735677,28.682853705486117
2042,250491,558,14573,2.38,47.4,38.44,3,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.7,1000-2000,<1000,29.557522168735677,28.682853705486117
2043,602912,558,16500,2.38,48.0,87.88,2,9,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.7,1000-2000,<1000,29.557522168735677,28.682853705486117
2044,251040,560,15000,2.38,26.4,68.33,2,86,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2045,253345,560,60000,2.38,34.06,96.67,2,41,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2046,602912,560,16500,2.38,48.0,87.88,2,9,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2047,259476,560,85401,2.38,79.8,97.33,4,8,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2048,259630,560,53702,2.38,79.8,89.22,4,8,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2049,250491,561,14573,2.38,47.4,38.44,3,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,59.7,1000-2000,<1000,29.557522168735677,28.682853705486117
2050,250491,564,14573,2.38,47.4,38.44,3,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2051,602912,564,16500,2.38,48.0,87.88,2,9,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,48.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2052,247653,946,39612,2.38,24.71,100.0,3,23,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,29.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2053,247632,946,129480,2.38,26.98,85.33,3,18,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,29.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2054,247633,946,120500,2.38,28.8,73.36,3,18,0,0,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,29.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2055,251011,946,9971,2.38,30.0,92.98,2,24,0,0,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,29.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2056,247629,946,58886,2.38,33.0,100.0,3,21,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,29.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2057,602146,948,6693,2.38,35.4,100.0,2,53,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2058,5713134,948,7724,2.38,42.0,64.4,1,51,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2059,767043,948,6640,2.38,42.14,0.0,1,70,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2060,248603,948,73115,2.38,47.31,93.01,7,31,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2061,27470,948,25789,2.38,47.33,62.41,3,20,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2062,252436,948,27000,2.38,48.0,100.0,3,70,1,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2063,249219,948,37191,2.38,51.32,92.27,4,17,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2064,1134345,948,9300,2.38,54.66,34.41,2,79,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2065,247700,948,124116,2.38,88.56,86.88,9,32,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,47.665,1000-2000,<1000,29.557522168735677,28.682853705486117
2066,282393,949,23000,2.38,16.64,66.72,2,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2067,286910,949,15148,2.38,18.53,50.0,2,18,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2068,283039,949,15148,2.38,19.8,88.1,2,18,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2069,284549,949,27000,2.38,23.4,87.01,2,20,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,19.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2070,286910,950,15148,2.38,18.53,50.0,2,18,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2071,283039,950,15148,2.38,19.8,88.1,2,18,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2072,284549,950,27000,2.38,23.4,87.01,2,20,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2073,247145,951,513520,2.38,13.8,100.0,4,25,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,16.2,1000-2000,<1000,29.557522168735677,28.682853705486117
2074,248420,951,85449,2.38,16.2,42.21,2,22,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,16.2,1000-2000,<1000,29.557522168735677,28.682853705486117
2075,27051,952,122211,2.38,25.8,23.65,2,23,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.2,1000-2000,<1000,29.557522168735677,28.682853705486117
2076,279352,953,15461,2.38,34.8,100.0,2,20,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,34.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2077,279401,953,78780,2.38,34.8,100.0,3,20,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,34.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2078,279506,953,162472,2.38,36.06,98.72,6,22,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,34.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2079,279475,953,160000,2.38,37.2,100.0,6,20,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,34.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2080,248167,954,51152,2.38,25.8,64.59,2,21,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,25.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2081,249812,956,10000,2.38,31.8,0.0,2,34,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2082,253688,956,10000,2.38,31.8,76.45,2,45,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2083,249821,956,12644,2.38,33.0,100.0,2,31,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2084,83684,956,79490,2.38,53.33,97.58,11,29,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,33.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2085,4021292,957,6045,2.38,18.0,86.36,2,26,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2086,1045137,957,6984,2.38,18.6,42.73,1,39,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2087,250978,957,13400,2.38,20.4,92.65,2,27,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2088,247607,957,52847,2.38,22.2,70.18,2,25,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2089,247145,960,513520,2.38,13.8,100.0,4,25,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,16.12,1000-2000,<1000,29.557522168735677,28.682853705486117
2090,6131873,965,7353,2.38,21.0,45.6,2,48,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,27.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2091,1571714,965,3040,2.38,21.3,100.0,1,61,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,27.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2092,246902,965,237034,2.38,46.2,100.0,11,23,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,27.0,1000-2000,<1000,29.557522168735677,28.682853705486117
2093,246995,966,33600,2.38,33.0,100.0,3,30,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,42.175,1000-2000,<1000,29.557522168735677,28.682853705486117
2094,256473,966,88338,2.38,45.0,79.15,6,37,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,42.175,1000-2000,<1000,29.557522168735677,28.682853705486117
2095,254216,966,32450,2.38,51.0,86.4,3,15,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,42.175,1000-2000,<1000,29.557522168735677,28.682853705486117
2096,246972,966,343421,2.38,52.01,93.89,19,22,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,42.175,1000-2000,<1000,29.557522168735677,28.682853705486117
2097,248489,970,32713,0.64,27.0,74.14,2,17,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.2,1000-2000,<1000,29.557522168735677,28.682853705486117
2098,248147,970,65082,0.64,31.73,93.43,2,26,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.2,1000-2000,<1000,29.557522168735677,28.682853705486117
2099,248489,971,32713,0.64,27.0,74.14,2,17,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2100,248147,971,65082,0.64,31.73,93.43,2,26,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,28.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2101,250411,974,13050,2.38,25.2,100.0,1,25,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,29.54,1000-2000,<1000,29.557522168735677,28.682853705486117
2102,259266,974,18000,2.38,29.54,88.89,3,8,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,29.54,1000-2000,<1000,29.557522168735677,28.682853705486117
2103,247442,978,56140,2.38,22.93,94.71,2,23,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.065,1000-2000,<1000,29.557522168735677,28.682853705486117
2104,247434,978,66498,2.38,25.2,62.49,2,23,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.065,1000-2000,<1000,29.557522168735677,28.682853705486117
2105,27051,978,122211,2.38,25.8,23.65,2,23,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,24.065,1000-2000,<1000,29.557522168735677,28.682853705486117
2106,247442,979,56140,2.38,22.93,94.71,2,23,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.3,1000-2000,<1000,29.557522168735677,28.682853705486117
2107,247434,979,66498,2.38,25.2,62.49,2,23,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,24.3,1000-2000,<1000,29.557522168735677,28.682853705486117
2108,27051,979,122211,2.38,25.8,23.65,2,23,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,24.3,1000-2000,<1000,29.557522168735677,28.682853705486117
2109,250175,981,22248,2.38,16.26,55.48,3,59,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,21.93,1000-2000,<1000,29.557522168735677,28.682853705486117
2110,256226,982,160766,2.38,28.8,89.32,3,49,1,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,28.8,1000-2000,<1000,29.557522168735677,28.682853705486117
2111,258710,984,67320,2.38,20.4,100.0,2,5,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,23.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2112,27668,984,84000,2.38,22.8,97.33,2,24,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,23.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2113,251569,984,120000,2.38,23.4,100.0,2,20,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,23.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2114,248123,984,22764,2.38,32.82,100.0,2,20,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,23.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2115,313871,988,40710,1.77,25.8,92.89,2,19,0,0,1,0,0,0,0,0,744,1402,2146,22.71,0.01029615,0.037807737,26.96,1000-2000,<1000,29.557522168735677,28.682853705486117
2116,313884,988,39589,1.77,25.8,100.0,2,19,0,0,1,0,0,0,0,0,744,1402,2146,22.71,0.01029615,0.037807737,26.96,1000-2000,<1000,29.557522168735677,28.682853705486117
2117,313492,988,61587,1.77,26.92,68.4,3,20,0,1,0,0,0,0,1,0,744,1402,2146,22.71,0.01029615,0.037807737,26.96,1000-2000,<1000,29.557522168735677,28.682853705486117
2118,313885,988,39138,1.77,27.0,35.42,2,15,0,0,1,0,0,0,0,1,744,1402,2146,22.71,0.01029615,0.037807737,26.96,1000-2000,<1000,29.557522168735677,28.682853705486117
2119,35921,988,6360,1.77,28.2,0.0,1,6,0,0,1,0,0,0,0,0,744,1402,2146,22.71,0.01029615,0.037807737,26.96,1000-2000,<1000,29.557522168735677,28.682853705486117
2120,248754,989,87418,2.38,23.4,100.0,7,17,0,1,0,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.01,1000-2000,<1000,29.557522168735677,28.682853705486117
2121,27154,989,75250,2.38,25.01,97.83,5,26,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,25.01,1000-2000,<1000,29.557522168735677,28.682853705486117
2122,702657,991,3360,2.38,35.4,100.0,2,59,0,0,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,36.9,1000-2000,<1000,29.557522168735677,28.682853705486117
2123,313499,995,51695,1.77,27.96,100.0,3,21,0,0,1,0,0,0,1,0,744,1402,2146,22.71,0.01029615,0.037807737,30.9,1000-2000,<1000,29.557522168735677,28.682853705486117
2124,626121,995,39862,1.77,33.0,65.75,3,6,0,1,0,0,0,0,0,1,744,1402,2146,22.71,0.01029615,0.037807737,30.9,1000-2000,<1000,29.557522168735677,28.682853705486117
2125,313499,996,51695,1.77,27.96,100.0,3,21,0,0,1,0,0,0,1,0,744,1402,2146,22.71,0.01029615,0.037807737,30.9,1000-2000,<1000,29.557522168735677,28.682853705486117
2126,626121,996,39862,1.77,33.0,65.75,3,6,0,1,0,0,0,0,0,1,744,1402,2146,22.71,0.01029615,0.037807737,30.9,1000-2000,<1000,29.557522168735677,28.682853705486117
2127,247601,997,104754,2.38,15.68,94.18,12,57,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2128,247037,997,29000,2.38,16.03,39.66,4,84,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2129,246848,997,88000,2.38,17.4,93.19,14,78,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2130,27124,997,45761,2.38,18.0,92.62,10,85,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2131,247332,997,199156,2.38,19.8,97.06,12,25,0,1,0,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2132,246846,997,120598,2.38,19.98,93.72,13,83,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2133,246907,997,68963,2.38,20.4,89.65,6,101,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2134,247480,997,69378,2.38,20.4,79.73,6,39,1,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2135,247717,997,30000,2.38,20.89,53.24,2,77,1,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2136,50790,997,139930,2.38,21.0,95.0,4,24,0,0,1,0,0,0,0,1,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
2137,255608,997,49436,2.38,22.16,78.36,3,26,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,20.4,1000-2000,<1000,29.557522168735677,28.682853705486117
